cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
FE_RC_5293_0,0,0,0,21960,61704,22122,61974,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5292_0,0,0,0,21312,61974,21582,62244,0,0,AOI21xp5_ASAP7_75t_R,1.4466397697809885e-11,0.0
FE_RC_5291_0,0,0,0,21798,61704,21960,61974,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5290_0,0,0,0,21960,61434,22176,61704,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5289_0,0,0,0,21852,61164,22122,61434,0,0,AOI21xp5_ASAP7_75t_R,7.181909927878039e-11,0.0
FE_RC_332_0_dup,0,0,0,59112,37674,59490,37944,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
FE_RC_5287_0,0,0,0,73854,49824,74016,50094,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5286_0,0,0,0,74016,49554,74178,49824,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5285_0,0,0,0,74826,49824,75150,50094,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_RC_5284_0,0,0,0,74826,25524,75258,25794,0,0,OAI21x1_ASAP7_75t_R,7.582440231246323e-11,0.0
FE_RC_5283_0,0,0,0,70344,51174,70884,51444,0,0,OAI22x1_ASAP7_75t_R,7.887750175239461e-11,0.0
FE_RC_5282_0,0,0,0,27738,79254,27900,79524,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5281_0,0,0,0,27576,79254,27738,79524,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5280_0,0,0,0,27900,79254,28440,79524,0,0,AO22x2_ASAP7_75t_R,1.2791899484110303e-10,0.0
FE_RC_5279_0,0,0,0,28008,79524,28170,79794,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5278_0,0,0,0,27684,78984,27846,79254,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5277_0,0,0,0,27846,78984,28170,79254,0,0,AOI22xp33_ASAP7_75t_R,2.629649969998482e-11,0.0
FE_RC_5276_0,0,0,0,27306,78174,27630,78444,0,0,NAND2x1_ASAP7_75t_R,1.6496100319063345e-10,0.0
FE_RC_5275_0,0,0,0,53496,36594,53658,36864,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5274_0,0,0,0,55926,37134,56088,37404,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5273_0,0,0,0,54792,36594,55116,36864,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_RC_5272_0,0,0,0,53334,36594,53496,36864,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5271_0,0,0,0,55764,37134,55926,37404,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5270_0,0,0,0,54738,36864,55062,37134,0,0,OAI22xp5_ASAP7_75t_R,9.566059749888112e-11,0.0
FE_RC_5269_0,0,0,0,65862,48474,66024,48744,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
FE_RC_5268_0,0,0,0,65862,49554,66024,49824,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5267_0,0,0,0,65052,49824,65376,50094,0,0,OAI22xp5_ASAP7_75t_R,3.693599939791348e-11,0.0
FE_RC_5266_0,0,0,0,64134,49824,64296,50094,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5265_0,0,0,0,64242,49554,64404,49824,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5264_0,0,0,0,65754,50094,65916,50364,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5263_0,0,0,0,64728,49824,65052,50094,0,0,OAI22xp33_ASAP7_75t_R,6.377769840026914e-11,0.0
FE_OCPC2229_u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_n_43,0,0,0,62460,18774,62676,19044,1,0,HB1xp67_ASAP7_75t_R,3.701279907564192e-11,0.0
FE_RC_5262_0,0,0,0,71532,50634,71802,50904,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
FE_RC_5261_0,0,0,0,59436,66564,59652,66834,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5260_0,0,0,0,59328,67104,59544,67374,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5259_0,0,0,0,58194,66564,58518,66834,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
FE_RC_5258_0,0,0,0,57924,66564,58194,66834,0,0,OAI21xp5_ASAP7_75t_R,9.361830061171972e-11,0.0
FE_OCPC2228_u_NV_NVDLA_cmac_u_core_u_mac_3_mul_126_55_n_411,0,0,0,29412,47394,29628,47664,1,0,HB1xp67_ASAP7_75t_R,2.8231500470710102e-11,0.0
FE_RC_5257_0,0,0,0,18558,51444,18882,51714,0,0,NAND2xp67_ASAP7_75t_R,5.2841599151864926e-11,0.0
FE_RC_5256_0,0,0,0,21744,48744,22068,49014,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g3279_dup,0,0,0,62460,19584,63000,19854,0,0,AND2x4_ASAP7_75t_R,3.49257983645046e-10,0.0
FE_OCPC2227_u_NV_NVDLA_cmac_u_core_u_mac_3_mul_132_55_n_204,0,0,0,39132,66024,39348,66294,1,0,HB1xp67_ASAP7_75t_R,2.8231500470710102e-11,0.0
FE_RC_5255_0,0,0,0,29844,78714,30006,78984,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5254_0,0,0,0,29412,76554,29574,76824,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5253_0,0,0,0,29520,77904,29790,78174,0,0,OAI21xp5_ASAP7_75t_R,3.791220115623162e-11,0.0
FE_RC_5252_0,0,0,0,29466,77634,29736,77904,0,0,OAI21xp5_ASAP7_75t_R,8.850799954052135e-11,0.0
FE_RC_5251_0,0,0,0,32922,25524,33084,25794,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5250_0,0,0,0,33138,26064,33462,26334,0,0,OAI211xp5_ASAP7_75t_R,6.195170071388034e-11,0.0
FE_RC_5249_0,0,0,0,33138,25794,33300,26064,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5248_0,0,0,0,33138,26334,33408,26604,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_126_55_g6528_dup,0,0,0,29196,46584,29628,46854,0,0,NAND2x1p5_ASAP7_75t_R,2.298539969469715e-10,0.0
FE_RC_5247_0,0,0,0,19800,28494,20016,28764,0,0,NAND2xp5_ASAP7_75t_R,8.254679578767465e-11,0.0
FE_RC_5246_0,0,0,0,19800,28764,20124,29034,0,0,AND2x2_ASAP7_75t_R,2.1153200024937036e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_1_mul_124_55_g2898_dup,0,0,0,24606,66024,24876,66294,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
FE_RC_5245_0,0,0,0,35082,28764,35730,29034,0,0,XNOR2x1_ASAP7_75t_R,3.473240028917246e-10,0.0
FE_RC_5244_0,0,0,0,34758,29574,35406,29844,0,0,XOR2x1_ASAP7_75t_R,3.8373598743035586e-10,0.0
FE_RC_5243_0,0,0,0,22554,70614,22986,70884,0,0,NAND2x1p5_ASAP7_75t_R,2.298539969469715e-10,0.0
FE_RC_5242_0,0,0,0,23472,70614,23634,70884,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5241_0,0,0,0,21906,70884,22068,71154,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5240_0,0,0,0,22662,70884,23202,71154,0,0,OAI22x1_ASAP7_75t_R,7.637480231581506e-11,0.0
FE_RC_5239_0,0,0,0,17478,35514,17910,35784,0,0,NOR2x1p5_ASAP7_75t_R,5.840049971395089e-11,0.0
FE_RC_5238_0,0,0,0,18288,36324,18450,36594,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
FE_RC_5237_0,0,0,0,15588,34974,15804,35244,0,0,NAND2xp33_ASAP7_75t_R,5.498870109255094e-11,0.0
FE_RC_5236_0,0,0,0,15642,35244,15966,35514,0,0,OR2x2_ASAP7_75t_R,1.8212199803802065e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_1_mul_124_55_g3418_dup,0,0,0,22068,70884,22662,71154,0,0,XNOR2x2_ASAP7_75t_R,3.622869781949589e-10,0.0
FE_RC_5235_0,0,0,0,22122,28224,22284,28494,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5234_0,0,0,0,22878,27954,23040,28224,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5233_0,0,0,0,22230,28764,22554,29034,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_RC_5232_0,0,0,0,22122,28494,22284,28764,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5231_0,0,0,0,22716,28224,22878,28494,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5230_0,0,0,0,22770,28494,23094,28764,0,0,OAI22xp5_ASAP7_75t_R,9.566059749888112e-11,0.0
FE_RC_5229_0,0,0,0,51930,32814,52470,33084,0,1,INVx8_ASAP7_75t_R,3.66305985544102e-10,0.0
FE_RC_5228_0,0,0,0,50850,31464,51012,31734,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5227_0,0,0,0,51390,32814,51930,33084,0,0,OAI22x1_ASAP7_75t_R,1.64800006974275e-10,0.0
FE_RC_5226_0,0,0,0,51012,31464,51174,31734,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5225_0,0,0,0,51930,34434,52092,34704,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5224_0,0,0,0,52470,34164,52632,34434,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5223_0,0,0,0,51066,32814,51390,33084,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_OCPC2226_u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_n_327,0,0,0,26442,78714,26712,78984,1,0,BUFx2_ASAP7_75t_R,6.941600072529752e-11,0.0
FE_RC_5222_0,0,0,0,36756,16344,37242,16614,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
FE_RC_228_0_dup1,0,0,0,52254,59814,52632,60084,0,0,AO21x2_ASAP7_75t_R,1.1037699920724009e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g3233_dup,0,0,0,28170,78174,28710,78444,0,0,AND2x4_ASAP7_75t_R,3.49257983645046e-10,0.0
FE_OCPC2225_u_NV_NVDLA_cmac_u_core_u_mac_3_mul_132_55_n_68,0,0,0,34542,66024,34758,66294,1,0,HB1xp67_ASAP7_75t_R,2.8231500470710102e-11,0.0
FE_RC_5221_0,0,0,0,68238,40644,68400,40914,0,1,INVxp67_ASAP7_75t_R,1.0755366215697837e-11,0.0022487978567369282
FE_RC_5220_0,0,0,0,77688,34974,77850,35244,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5219_0,0,0,0,73044,37674,73260,37944,0,0,NOR2xp33_ASAP7_75t_R,4.143419982116647e-11,0.0
FE_RC_5218_0,0,0,0,74988,35784,75204,36054,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5217_0,0,0,0,73800,40104,73962,40374,0,1,INVxp67_ASAP7_75t_R,2.4699877559930528e-11,0.0010687506437534466
FE_RC_5216_0,0,0,0,74178,35784,74340,36054,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5215_0,0,0,0,74934,36864,75204,37134,0,0,AOI21xp5_ASAP7_75t_R,1.4466397697809885e-11,0.0
FE_RC_5214_0,0,0,0,74124,37134,74394,37404,0,0,AOI21xp5_ASAP7_75t_R,7.84495038375077e-11,0.0
FE_RC_5213_0,0,0,0,40968,43074,41130,43344,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5212_0,0,0,0,42480,45504,42642,45774,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5211_0,0,0,0,41832,44424,42156,44694,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_RC_5210_0,0,0,0,42642,45504,42804,45774,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5209_0,0,0,0,41130,43074,41292,43344,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5208_0,0,0,0,41508,44424,41832,44694,0,0,OAI22xp5_ASAP7_75t_R,8.239989940372894e-11,0.0
FE_RC_5207_0,0,0,0,64944,22554,65106,22824,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
FE_RC_5206_0,0,0,0,65106,23094,65268,23364,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5205_0,0,0,0,64782,23364,65106,23634,0,0,OAI22xp5_ASAP7_75t_R,8.239989940372894e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_0_mul_134_55_g3279_dup,0,0,0,71154,22824,71694,23094,0,0,AND2x4_ASAP7_75t_R,3.49257983645046e-10,0.0
FE_RC_5204_0,0,0,0,14400,41454,14940,41724,0,0,AOI22x1_ASAP7_75t_R,1.64800006974275e-10,0.0
FE_RC_5203_0,0,0,0,33408,22554,33570,22824,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5202_0,0,0,0,37404,25524,37566,25794,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5201_0,0,0,0,35460,23904,35676,24174,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
FE_RC_5200_0,0,0,0,33192,22824,33354,23094,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5199_0,0,0,0,37242,25524,37404,25794,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5198_0,0,0,0,33894,24444,34380,24714,0,0,OAI322xp33_ASAP7_75t_R,6.643160327390873e-11,0.0
FE_RC_5197_0,0,0,0,73908,30114,74070,30384,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5196_0,0,0,0,73584,29304,73908,29574,0,0,OAI22xp33_ASAP7_75t_R,5.494430257990679e-11,0.0
FE_RC_5195_0,0,0,0,73746,30114,73908,30384,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5194_0,0,0,0,73530,29574,74016,29844,0,0,AO22x1_ASAP7_75t_R,7.880549685035376e-11,0.0
FE_RC_410_0_dup,0,0,0,24390,28764,24930,29034,0,0,AOI22x1_ASAP7_75t_R,1.9132100070873292e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_1_mul_124_55_g3101_dup1,0,0,0,22986,71154,23364,71424,0,0,MAJIxp5_ASAP7_75t_R,1.3718200186918494e-10,0.0
FE_RC_5193_0,0,0,0,68076,40644,68238,40914,0,1,INVxp67_ASAP7_75t_R,1.0755366215697837e-11,0.0021731783490395173
FE_RC_5192_0,0,0,0,77256,36054,77418,36324,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5191_0,0,0,0,72720,37944,72936,38214,0,0,NOR2xp33_ASAP7_75t_R,4.143419982116647e-11,0.0
FE_RC_5190_0,0,0,0,73962,40104,74124,40374,0,1,INVxp67_ASAP7_75t_R,2.4699877559930528e-11,0.0016932861544773914
FE_RC_5189_0,0,0,0,74880,37134,75150,37404,0,0,AOI21xp5_ASAP7_75t_R,1.4466397697809885e-11,0.0
FE_RC_5188_0,0,0,0,74880,36594,75042,36864,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5187_0,0,0,0,75312,36324,75528,36594,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5186_0,0,0,0,74394,37404,74664,37674,0,0,AOI21xp5_ASAP7_75t_R,7.181909927878039e-11,0.0
FE_RC_5185_0,0,0,0,32976,39294,33300,39564,0,1,INVx4_ASAP7_75t_R,1.83152992772051e-10,0.0
FE_RC_5184_0,0,0,0,33948,37944,34110,38214,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5183_0,0,0,0,34380,39564,34596,39834,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
FE_RC_5182_0,0,0,0,34542,40104,34704,40374,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5181_0,0,0,0,34164,39564,34380,39834,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5180_0,0,0,0,76338,43884,76662,44154,0,0,AO21x1_ASAP7_75t_R,9.787790022919296e-11,0.0
FE_RC_5179_0,0,0,0,76176,43614,76446,43884,0,0,OAI21xp33_ASAP7_75t_R,4.0127397932243625e-11,0.0
FE_RC_5178_0,0,0,0,22338,70074,22554,70344,0,0,NAND2xp33_ASAP7_75t_R,5.106869788162882e-11,0.0
FE_RC_5177_0,0,0,0,22446,69804,22716,70074,0,0,OAI21xp5_ASAP7_75t_R,3.791220115623162e-11,0.0
FE_RC_5176_0,0,0,0,30006,57654,30168,57924,0,1,INVxp67_ASAP7_75t_R,3.0502135539567377e-11,4.030569311908039e-5
FE_RC_5175_0,0,0,0,26172,66834,26496,67104,0,0,OR2x2_ASAP7_75t_R,2.2589399795158727e-10,0.0
FE_RC_5174_0,0,0,0,25956,66564,26172,66834,0,0,NAND2xp5_ASAP7_75t_R,7.666219742352709e-11,0.0
FE_RC_5173_0,0,0,0,26928,64404,27360,64674,0,0,AOI21x1_ASAP7_75t_R,2.396375112234672e-11,0.0
FE_RC_5172_0,0,0,0,60462,71694,60786,71964,0,0,AOI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_RC_5171_0,0,0,0,63810,49824,64134,50094,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
FE_RC_5170_0,0,0,0,63918,49554,64242,49824,0,0,OR2x2_ASAP7_75t_R,1.8212199803802065e-10,0.0
FE_RC_5169_0,0,0,0,64080,20124,64242,20394,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5168_0,0,0,0,63918,18774,64080,19044,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5167_0,0,0,0,64080,19314,64620,19584,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_mul_124_55_g2988_dup,0,0,0,61056,75744,61434,76014,0,0,MAJIxp5_ASAP7_75t_R,1.3718200186918494e-10,0.0
FE_RC_5166_0,0,0,0,60570,77094,60786,77364,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
FE_RC_5165_0,0,0,0,60084,77094,60570,77364,0,0,XNOR2xp5_ASAP7_75t_R,1.7513099304089508e-10,0.0
FE_RC_5164_0,0,0,0,73422,33624,73584,33894,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5163_0,0,0,0,68184,33624,68346,33894,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5162_0,0,0,0,69750,33624,69966,33894,0,0,NAND2xp5_ASAP7_75t_R,8.254679578767465e-11,0.0
FE_RC_5161_0,0,0,0,70290,33624,70722,33894,0,0,OAI21x1_ASAP7_75t_R,5.510377917850029e-11,0.0
FE_RC_5160_0,0,0,0,64026,24984,64188,25254,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5159_0,0,0,0,64080,24714,64242,24984,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5158_0,0,0,0,64026,24174,64350,24444,0,0,OAI22xp5_ASAP7_75t_R,9.566059749888112e-11,0.0
FE_RC_5157_0,0,0,0,63972,23904,64134,24174,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5156_0,0,0,0,64242,24714,64404,24984,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5155_0,0,0,0,63918,24714,64080,24984,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5154_0,0,0,0,63864,24444,64188,24714,0,0,OAI22xp33_ASAP7_75t_R,2.629649969998482e-11,0.0
FE_RC_5153_0,0,0,0,66726,29574,66996,29844,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
FE_RC_5152_0,0,0,0,67104,28494,67266,28764,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5151_0,0,0,0,66996,29034,67320,29304,0,0,OAI22xp5_ASAP7_75t_R,3.693599939791348e-11,0.0
FE_RC_5150_0,0,0,0,65106,22554,65754,22824,0,0,XOR2x1_ASAP7_75t_R,2.9877700313818423e-10,0.0
FE_RC_5149_0,0,0,0,69264,49284,69426,49554,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5148_0,0,0,0,69858,49014,70128,49284,0,0,AOI21xp5_ASAP7_75t_R,7.181909927878039e-11,0.0
FE_RC_5147_0,0,0,0,69372,49014,69696,49284,0,0,NAND2xp67_ASAP7_75t_R,1.0213700024630512e-10,0.0
FE_RC_5146_0,0,0,0,65322,37674,65484,37944,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5145_0,0,0,0,65160,43344,65322,43614,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5144_0,0,0,0,65106,40644,65430,40914,0,0,OAI22xp5_ASAP7_75t_R,3.693599939791348e-11,0.0
FE_RC_5143_0,0,0,0,63864,39564,64188,39834,0,0,OAI22xp5_ASAP7_75t_R,3.943879944845463e-11,0.0
FE_OCPC2223_u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_n_69,0,0,0,65160,17964,65376,18234,1,0,HB1xp67_ASAP7_75t_R,3.701279907564192e-11,0.0
FE_RC_601_0_dup,0,0,0,52794,26604,53334,26874,0,0,AOI22x1_ASAP7_75t_R,1.9132100070873292e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_mul_134_55_g3209_dup,0,0,0,64620,21204,65268,21474,0,0,XNOR2x1_ASAP7_75t_R,3.45714984417711e-10,0.0
FE_RC_5142_0,0,0,0,63054,26064,63486,26334,0,0,AOI21x1_ASAP7_75t_R,1.2652899561427233e-10,0.0
FE_RC_5141_0,0,0,0,55764,24444,56304,24714,0,0,AOI22x1_ASAP7_75t_R,7.887750175239461e-11,0.0
FE_RC_5140_0,0,0,0,56196,46314,56574,46584,0,0,OA21x2_ASAP7_75t_R,1.273969957304999e-10,0.0
FE_RC_5139_0,0,0,0,55656,45504,56088,45774,0,0,OAI21x1_ASAP7_75t_R,1.590639980841857e-10,0.0
FE_RC_5138_0,0,0,0,54306,45234,54468,45504,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
FE_RC_5137_0,0,0,0,55818,45774,56250,46044,0,0,OAI321xp33_ASAP7_75t_R,9.60272972250209e-11,0.0
FE_RC_5136_0,0,0,0,54630,44964,54792,45234,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5135_0,0,0,0,54684,45234,55008,45504,0,0,AO21x1_ASAP7_75t_R,8.495179559808719e-11,0.0
FE_RC_5134_0,0,0,0,57492,74124,57708,74394,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
FE_RC_5133_0,0,0,0,56790,74124,57114,74394,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
FE_RC_5132_0,0,0,0,75690,31464,75960,31734,0,0,AOI21xp5_ASAP7_75t_R,7.84495038375077e-11,0.0
FE_RC_5131_0,0,0,0,54846,20934,55278,21204,0,0,OAI21x1_ASAP7_75t_R,6.671119906487277e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_mul_130_55_g4860_dup,0,0,0,69102,28494,69372,28764,0,0,AOI21xp5_ASAP7_75t_R,6.326440066262151e-11,0.0
FE_RC_5130_0,0,0,0,65916,40104,66078,40374,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5129_0,0,0,0,66078,40104,66402,40374,0,0,OAI22xp5_ASAP7_75t_R,8.239989940372894e-11,0.0
FE_RC_5128_0,0,0,0,66348,40374,66510,40644,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5126_0,0,0,0,66402,40104,66564,40374,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
FE_RC_5125_0,0,0,0,66510,40374,66834,40644,0,0,OAI22xp5_ASAP7_75t_R,3.693599939791348e-11,0.0
FE_RC_5124_0,0,0,0,71100,29844,71640,30114,0,0,OAI22x1_ASAP7_75t_R,7.887750175239461e-11,0.0
FE_RC_5123_0,0,0,0,53010,28764,53226,29034,0,0,NAND2xp33_ASAP7_75t_R,2.6420799575932463e-11,0.0
FE_RC_5122_0,0,0,0,52632,28764,52956,29034,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
FE_RC_5121_0,0,0,0,62136,72774,62568,73044,0,0,OAI21x1_ASAP7_75t_R,7.582440231246323e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_csa_tree_ADD_TC_OP_6_groupi_g6798_dup,0,0,0,65916,35244,66402,35514,0,0,MAJx2_ASAP7_75t_R,2.256900083486002e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_2_mul_132_55_g2503_dup,0,0,0,68994,45774,69372,46044,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
FE_RC_5120_0,0,0,0,60354,31734,60570,32004,0,0,NAND2xp5_ASAP7_75t_R,8.254679578767465e-11,0.0
FE_RC_5119_0,0,0,0,60570,31734,60840,32004,0,0,OAI21xp5_ASAP7_75t_R,3.916359944677872e-11,0.0
FE_RC_5118_0,0,0,0,56844,62244,57276,62514,0,0,AOI21x1_ASAP7_75t_R,7.237969945617095e-11,0.0
FE_RC_5117_0,0,0,0,75690,37944,76014,38214,0,0,AOI22xp33_ASAP7_75t_R,4.969273603716573e-11,0.0
FE_RC_5116_0,0,0,0,71856,36324,72018,36594,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5115_0,0,0,0,70182,42534,70344,42804,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
FE_RC_5114_0,0,0,0,70398,39564,70722,39834,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
FE_RC_5113_0,0,0,0,59004,55764,59166,56034,0,1,INVxp67_ASAP7_75t_R,3.0502135539567377e-11,2.5830691583905718e-5
